zcta,geography_id,intersection_proportion
02644,1267,1.0
02645,21,1.0
02645,1267,1.0
02646,21,1.0
02646,1267,1.0
02647,21,1.0
02647,1267,1.0
02648,21,1.0
02648,1267,1.0
02649,21,1.0
02649,1267,1.0
02650,21,1.0
02650,1267,1.0
02652,21,1.0
02652,1267,1.0
02653,21,1.0
02653,1267,1.0
02655,21,1.0
02655,1267,1.0
02657,21,1.0
02657,1267,1.0
02659,21,1.0
02659,1267,1.0
02660,21,1.0
02660,1267,1.0
02663,21,1.0
02663,1267,1.0
02664,21,1.0
02664,1267,1.0
02666,21,1.0
02666,1267,1.0
02667,21,1.0
02667,1267,1.0
02668,21,1.0
02668,1267,1.0
02670,21,1.0
02670,1267,1.0
02671,21,1.0
02671,1267,1.0
02672,21,1.0
02672,1267,1.0
02673,21,1.0
02673,1267,1.0
02675,21,1.0
02675,1267,1.0
02702,21,1.0
02702,1269,1.0
02703,21,1.0
02703,1269,1.0
02713,21,1.0
02713,1270,1.0
02715,21,1.0
02715,1269,1.0
02717,21,1.0
02717,1269,0.999967
02717,1278,3.3e-05
02718,21,1.0
02718,1269,1.0
02719,21,1.0
02719,1269,1.0
02720,21,1.0
02720,1269,1.0
02721,21,1.0
02721,1269,1.0
02723,21,1.0
02723,1269,1.0
02724,21,1.0
02724,1269,1.0
02725,21,1.0
02725,1269,1.0
02726,21,1.0
02726,1269,1.0
02738,21,1.0
02738,1278,1.0
02739,21,1.0
02739,1278,1.0
02740,21,1.0
02740,1269,1.0
02743,21,1.0
02743,1269,1.0
02744,21,1.0
02744,1269,1.0
02745,21,1.0
02745,1269,1.0
02746,21,1.0
02746,1269,1.0
02747,21,1.0
02747,1269,1.0
02748,21,1.0
02748,1269,1.0
02760,21,1.0
02760,1269,1.0
02762,21,1.0
02762,1277,1.0
02763,21,1.0
02763,1269,1.0
02764,21,1.0
02764,1269,1.0
02766,21,1.0
02766,1269,1.0
02767,21,1.0
02767,1269,1.0
02769,21,1.0
02769,1269,1.0
02770,21,1.0
02770,1278,1.0
02771,21,1.0
02771,1269,1.0
02777,21,1.0
02777,1269,1.0
02779,21,1.0
02779,1269,1.0
02780,21,1.0
02780,1269,1.0
02790,21,1.0
02790,1269,1.0
02791,21,1.0
02791,1269,1.0
02802,39,1.0
02802,2364,1.0
02804,39,1.0
02804,2365,1.0
02806,39,1.0
02806,2361,1.0
02807,39,1.0
02807,2365,1.0
02808,39,1.0
02808,2365,1.0
02809,39,1.0
02809,2361,1.0
02812,39,1.0
02812,2365,1.0
02813,39,1.0
02813,2365,1.0
02814,39,1.0
02814,2364,1.0
02815,39,1.0
02815,2364,1.0
02816,39,1.0
02816,2362,0.999629
02816,2364,0.000371
02817,39,1.0
02817,2362,1.0
02818,39,1.0
02818,2362,1.0
02822,39,1.0
02822,2365,1.0
02823,39,1.0
02823,2364,1.0
02824,39,1.0
02824,2364,1.0
02825,39,1.0
02825,2364,1.0
02826,39,1.0
02826,2364,1.0
02827,39,1.0
02827,2362,1.0
02828,39,1.0
02828,2364,1.0
02829,39,1.0
02829,2364,1.0
02830,39,1.0
02830,2364,1.0
02831,39,1.0
02831,2362,0.062589
02831,2364,0.937411
02832,39,1.0
02832,2365,1.0
02833,39,1.0
02833,2365,1.0
02835,39,1.0
02835,2363,1.0
02836,39,1.0
02836,2365,1.0
02837,39,1.0
02837,2363,1.0
02838,39,1.0
02838,2364,1.0
02839,39,1.0
02839,2364,1.0
02840,39,1.0
02840,2363,1.0
02841,39,1.0
02841,2363,1.0
02842,39,1.0
02842,2363,1.0
02852,39,1.0
02852,2365,1.0
02857,39,1.0
02857,2364,1.0
02858,39,1.0
02858,2364,1.0
02859,39,1.0
02859,2364,1.0
02860,39,1.0
02860,2364,1.0
02861,21,0.004489
02861,39,0.995511
02861,1269,0.004489
02861,2364,0.995511
02863,39,1.0
02863,2364,1.0
02864,39,1.0
02864,2364,1.0
02865,39,1.0
02865,2364,1.0
02871,39,1.0
02871,2363,1.0
02872,39,1.0
02872,2363,1.0
02873,39,1.0
02873,2365,1.0
02874,39,1.0
02874,2365,1.0
02875,39,1.0
02875,2365,1.0
02876,39,1.0
02876,2364,1.0
02878,39,1.0
02878,2363,1.0
02879,39,1.0
02879,2365,1.0
02881,39,1.0
02881,2365,1.0
02882,39,1.0
02882,2365,1.0
02885,39,1.0
02885,2361,1.0
02886,39,1.0
02886,2362,1.0
02888,39,1.0
02888,2362,1.0
02889,39,1.0
02889,2362,1.0
02891,39,1.0
02891,2365,1.0
02892,39,1.0
02892,2365,1.0
02893,39,1.0
02893,2362,1.0
02894,39,1.0
02894,2365,1.0
02895,39,1.0
02895,2364,1.0
02896,39,1.0
02896,2364,1.0
02898,39,1.0
02898,2365,1.0
02903,39,1.0
02903,2364,1.0
02904,39,1.0
02904,2364,1.0
02905,39,1.0
02905,2364,1.0
02906,39,1.0
02906,2364,1.0
02907,39,1.0
02907,2364,1.0
02908,39,1.0
02908,2364,1.0
02909,39,1.0
02909,2364,1.0
02910,39,1.0
02910,2364,1.0
02911,39,1.0
02911,2364,1.0
02912,39,1.0
02912,2364,1.0
02914,39,1.0
02914,2364,1.0
02915,39,1.0
02915,2364,1.0
02916,39,1.0
02916,2364,1.0
02917,39,1.0
02917,2364,1.0
02918,39,1.0
02918,2364,1.0
02919,39,1.0
02919,2364,1.0
02920,39,1.0
02920,2364,1.0
02921,39,1.0
02921,2364,1.0
03031,29,1.0
03031,1819,1.0
03032,29,1.0
03032,1821,1.0
03033,29,1.0
03033,1819,1.0
03034,29,1.0
03034,1821,1.0
03036,29,1.0
03036,1821,1.0
03037,29,1.0
03037,1821,1.0
03038,29,1.0
03038,1821,1.0
03042,29,1.0
03042,1821,0.999419
03042,1822,0.000581
03043,29,1.0
03043,1819,1.0
03044,29,1.0
03044,1821,1.0
03045,29,1.0
03045,1819,1.0
03046,29,1.0
03046,1820,1.0
03047,29,1.0
03047,1819,1.0
03048,29,1.0
03048,1819,1.0
03049,29,1.0
03049,1819,1.0
03051,29,1.0
03051,1819,1.0
03052,29,1.0
03052,1819,1.0
03053,29,1.0
03053,1821,1.0
03054,29,1.0
03054,1819,1.0
03055,29,1.0
03055,1819,1.0
03057,29,1.0
03057,1819,1.0
03060,29,1.0
03060,1819,1.0
03062,29,1.0
03062,1819,1.0
03063,29,1.0
03063,1819,1.0
03064,29,1.0
03064,1819,1.0
03070,29,1.0
03070,1819,1.0
03071,29,1.0
03071,1819,1.0
03076,29,1.0
03076,1819,1.0
03077,29,1.0
03077,1821,1.0
03079,29,1.0
03079,1821,1.0
03082,29,1.0
03082,1819,1.0
03084,29,1.0
03084,1819,1.0
03086,29,1.0
03086,1819,1.0
03087,29,1.0
03087,1821,1.0
03101,29,1.0
03101,1819,1.0
03102,29,1.0
03102,1819,1.0
03103,29,1.0
03103,1819,0.973206
03103,1821,0.026794
03104,29,1.0
03104,1819,0.995054
03104,1820,0.004608
03104,1821,0.000337
03106,29,1.0
03106,1820,1.0
03109,29,1.0
03109,1819,1.0
03110,29,1.0
03110,1819,1.0
03215,29,1.0
03215,1818,1.0
03216,29,1.0
03216,1820,1.0
03217,29,1.0
03217,1818,1.0
03218,29,1.0
03218,1814,1.0
03220,29,1.0
03220,1814,0.989043
03220,1820,0.010957
03221,29,1.0
03221,1820,1.0
03222,29,1.0
03222,1818,1.0
03223,29,1.0
03223,1818,1.0
03224,29,1.0
03224,1820,1.0
03225,29,1.0
03225,1814,1.0
03226,29,1.0
03226,1814,0.999806
03226,1815,0.000194
03227,29,1.0
03227,1815,1.0
03229,29,1.0
03229,1820,1.0
03230,29,1.0
03230,1820,1.0
03231,29,1.0
03231,1820,1.0
03233,29,1.0
03233,1820,1.0
03234,29,1.0
03234,1820,1.0
03235,29,1.0
03235,1820,1.0
03237,29,1.0
03237,1814,1.0
03238,29,1.0
03238,1818,1.0
03240,29,1.0
03240,1818,1.0
03241,29,1.0
03241,1818,1.0
03242,29,1.0
03242,1820,1.0
03243,29,1.0
03243,1818,0.061716
03243,1820,0.938284
03244,29,1.0
03244,1819,0.993676
03244,1823,0.006324
03245,29,1.0
03245,1818,1.0
03246,29,1.0
03246,1814,1.0
03249,29,1.0
03249,1814,1.0
03251,29,1.0
03251,1818,1.0
03253,29,1.0
03253,1814,1.0
03254,29,1.0
03254,1814,0.00042
03254,1815,0.99958
03255,29,1.0
03255,1820,1.0
03256,29,1.0
03256,1814,1.0
03257,29,1.0
03257,1820,0.970967
03257,1823,0.029033
03258,29,1.0
03258,1820,1.0
03259,29,1.0
03259,1815,1.0
03260,29,1.0
03260,1820,1.0
03261,29,1.0
03261,1820,0.000153
03261,1821,0.999847
03262,29,1.0
03262,1818,1.0
03263,29,1.0
03263,1820,1.0
03264,29,1.0
03264,1818,1.0
03266,29,1.0
03266,1818,1.0
03268,29,1.0
03268,1820,1.0
03269,29,1.0
03269,1814,1.0
03273,29,1.0
03273,1820,1.0
03275,29,1.0
03275,1820,1.0
03276,29,1.0
03276,1814,0.295589
03276,1820,0.704411
03278,29,1.0
03278,1820,1.0
03279,29,1.0
03279,1818,1.0
03280,29,1.0
03280,1816,0.000601
03280,1823,0.999399
03281,29,1.0
03281,1819,1.0
03282,29,1.0
03282,1818,1.0
03284,29,1.0
03284,1823,1.0
03285,29,1.0
03285,1818,1.0
03287,29,1.0
03287,1820,1.0
03290,29,1.0
03290,1821,1.0
03291,29,1.0
03291,1821,1.0
03293,29,1.0
03293,1818,1.0
03301,29,1.0
03301,1820,1.0
03303,29,1.0
03303,1820,1.0
03304,29,1.0
03304,1820,1.0
03307,29,1.0
03307,1820,1.0
03431,29,1.0
03431,1816,1.0
03440,29,1.0
03440,1819,1.0
03441,29,1.0
03441,1816,1.0
03442,29,1.0
03442,1819,1.0
03443,29,1.0
03443,1816,1.0
03444,29,1.0
03444,1816,1.0
03445,29,1.0
03445,1816,1.0
03446,29,1.0
03446,1816,1.0
03447,29,1.0
03447,1816,1.0
03448,29,1.0
03448,1816,1.0
03449,29,1.0
03449,1819,1.0
03450,29,1.0
03450,1816,1.0
03451,29,1.0
03451,1816,1.0
03452,29,1.0
03452,1816,1.0
03455,29,1.0
03455,1816,1.0
03456,29,1.0
03456,1816,1.0
03457,29,1.0
03457,1816,1.0
03458,29,1.0
03458,1816,0.000541
03458,1819,0.999459
03461,29,1.0
03461,1816,1.0
03462,29,1.0
03462,1816,1.0
03464,29,1.0
03464,1816,1.0
03465,29,1.0
03465,1816,1.0
03466,29,1.0
03466,1816,1.0
03467,29,1.0
03467,1816,1.0
03470,29,1.0
03470,1816,1.0
03561,29,1.0
03561,1818,1.0
03570,29,1.0
03570,1817,1.0
03574,29,1.0
03574,1817,0.004842
03574,1818,0.995158
03575,29,1.0
03575,1817,1.0
03576,29,1.0
03576,1817,1.0
03579,19,0.586484
03579,29,0.413516
03579,1235,0.586484
03579,1817,0.413516
03580,29,1.0
03580,1818,1.0
03581,29,1.0
03581,1817,1.0
03582,29,1.0
03582,1817,1.0
03583,29,1.0
03583,1817,1.0
03584,29,1.0
03584,1817,1.0
03585,29,1.0
03585,1818,1.0
03586,29,1.0
03586,1818,1.0
03588,29,1.0
03588,1817,1.0
03590,29,1.0
03590,1817,1.0
03592,29,1.0
03592,1817,1.0
03593,29,1.0
03593,1817,1.0
03595,29,1.0
03595,1817,1.0
03597,29,1.0
03597,1817,1.0
03598,29,1.0
03598,1817,1.0
03601,29,1.0
03601,1823,1.0
03602,29,1.0
03602,1816,0.634417
03602,1823,0.365583
03603,29,1.0
03603,1823,1.0
03604,29,1.0
03604,1816,1.0
03605,29,1.0
03605,1823,1.0
03607,29,1.0
03607,1823,1.0
03608,29,1.0
03608,1816,1.0
03609,29,1.0
03609,1816,1.0
03740,29,1.0
03740,1818,1.0
03741,29,1.0
03741,1818,1.0
03743,29,1.0
03743,1823,1.0
03745,29,1.0
03745,1823,1.0
03748,29,1.0
03748,1818,0.951718
03748,1823,0.048282
03750,29,1.0
03750,1818,1.0
03751,29,1.0
03751,1823,1.0
03752,29,1.0
03752,1823,1.0
03753,29,1.0
03753,1823,1.0
03755,29,1.0
03755,1818,1.0
03765,29,1.0
03765,1818,1.0
03766,29,1.0
03766,1818,1.0
03768,29,1.0
03768,1818,1.0
03770,29,1.0
03770,1823,1.0
03771,29,1.0
03771,1818,1.0
03773,29,1.0
03773,1823,1.0
03774,29,1.0
03774,1818,1.0
03777,29,1.0
03777,1818,1.0
03779,29,1.0
03779,1818,1.0
03780,29,1.0
03780,1818,1.0
03781,29,1.0
03781,1823,1.0
03782,29,1.0
03782,1823,1.0
03784,29,1.0
03784,1818,1.0
03785,29,1.0
03785,1818,1.0
03801,29,1.0
03801,1821,1.0
03809,29,1.0
03809,1814,1.0
03810,29,1.0
03810,1814,1.0
03811,29,1.0
03811,1821,1.0
03812,29,1.0
03812,1815,1.0
03813,29,1.0
03813,1815,1.0
03814,29,1.0
03814,1815,1.0
03816,29,1.0
03816,1815,1.0
03817,29,1.0
03817,1815,1.0
03818,29,1.0
03818,1815,1.0
03819,29,1.0
03819,1821,1.0
03820,29,1.0
03820,1822,1.0
03823,29,1.0
03823,1822,1.0
03824,29,1.0
03824,1822,1.0
03825,29,1.0
03825,1822,1.0
03826,29,1.0
03826,1821,1.0
03827,29,1.0
03827,1821,1.0
03830,29,1.0
03830,1815,1.0
03832,29,1.0
03832,1815,1.0
03833,29,1.0
03833,1821,1.0
03835,29,1.0
03835,1822,1.0
03836,29,1.0
03836,1815,1.0
03837,29,1.0
03837,1814,1.0
03838,29,1.0
03838,1815,1.0
03839,29,1.0
03839,1822,1.0
03840,29,1.0
03840,1821,1.0
03841,29,1.0
03841,1821,1.0
03842,29,1.0
03842,1821,1.0
03844,29,1.0
03844,1821,1.0
03845,29,1.0
03845,1815,1.0
03846,29,1.0
03846,1815,1.0
03847,29,1.0
03847,1815,1.0
03848,29,1.0
03848,1821,1.0
03849,29,1.0
03849,1815,1.0
03850,29,1.0
03850,1815,1.0
03851,29,1.0
03851,1822,1.0
03852,29,1.0
03852,1822,1.0
03853,29,1.0
03853,1815,1.0
03854,29,1.0
03854,1821,1.0
03855,29,1.0
03855,1822,1.0
03856,29,1.0
03856,1821,1.0
03857,29,1.0
03857,1821,1.0
03858,29,1.0
03858,1821,1.0
03860,29,1.0
03860,1815,1.0
03861,29,1.0
03861,1822,1.0
03862,29,1.0
03862,1821,1.0
03864,29,1.0
03864,1815,1.0
03865,29,1.0
03865,1821,1.0
03867,29,1.0
03867,1822,1.0
03868,29,1.0
03868,1822,1.0
03869,29,1.0
03869,1822,1.0
03870,29,1.0
03870,1821,1.0
03871,29,1.0
03871,1821,1.0
03872,29,1.0
03872,1815,1.0
03873,29,1.0
03873,1821,1.0
03874,29,1.0
03874,1821,1.0
03875,29,1.0
03875,1815,1.0
03878,29,1.0
03878,1822,1.0
03882,29,1.0
03882,1815,1.0
03883,29,1.0
03883,1815,1.0
03884,29,1.0
03884,1822,1.0
03885,29,1.0
03885,1821,1.0
03886,29,1.0
03886,1815,1.0
03887,29,1.0
03887,1815,0.048691
03887,1822,0.951309
03890,29,1.0
03890,1815,1.0
03894,29,1.0
03894,1815,1.0
03897,29,1.0
03897,1815,1.0
03901,19,1.0
03901,1242,1.0
03902,19,1.0
03902,1242,1.0
03903,19,1.0
03903,1242,1.0
03904,19,1.0
03904,1242,1.0
03905,19,1.0
03905,1242,1.0
03906,19,1.0
03906,1242,1.0
03907,19,1.0
03907,1242,1.0
03908,19,1.0
03908,1242,1.0
03909,19,1.0
03909,1242,1.0
03910,19,1.0
03910,1242,1.0
03911,19,1.0
03911,1242,1.0
04001,19,1.0
04001,1242,1.0
04002,19,1.0
04002,1242,1.0
04003,19,1.0
04003,1229,1.0
04005,19,1.0
04005,1242,1.0
04006,19,1.0
04006,1242,1.0
04008,19,1.0
04008,1238,1.0
04009,19,1.0
04009,1229,1.0
04010,19,1.0
04010,1235,1.0
04011,19,1.0
04011,1229,1.0
04015,19,1.0
04015,1229,1.0
04017,19,1.0
04017,1229,1.0
04019,19,1.0
04019,1229,1.0
04020,19,1.0
04020,1242,1.0
04021,19,1.0
04021,1229,1.0
04022,19,1.0
04022,1235,1.0
04024,19,1.0
04024,1229,1.0
04027,19,1.0
04027,1242,1.0
04029,19,1.0
04029,1229,1.0
04030,19,1.0
04030,1242,1.0
04032,19,1.0
04032,1229,1.0
04037,19,1.0
04037,1235,1.0
04038,19,1.0
04038,1229,1.0
04039,19,1.0
04039,1229,1.0
04040,19,1.0
04040,1229,0.552808
04040,1235,0.447192
04041,19,1.0
04041,1235,1.0
04042,19,1.0
04042,1242,1.0
04043,19,1.0
04043,1242,1.0
04046,19,1.0
04046,1242,1.0
04047,19,1.0
04047,1242,1.0
04048,19,1.0
04048,1242,1.0
04049,19,1.0
04049,1242,1.0
04050,19,1.0
04050,1229,1.0
04051,19,1.0
04051,1235,1.0
04055,19,1.0
04055,1229,1.0
04056,19,1.0
04056,1242,1.0
04057,19,1.0
04057,1229,1.0
04061,19,1.0
04061,1242,1.0
04062,19,1.0
04062,1229,1.0
04063,19,1.0
04063,1242,1.0
04064,19,1.0
04064,1242,1.0
04066,19,1.0
04066,1229,1.0
04068,19,1.0
04068,1235,1.0
04069,19,1.0
04069,1229,1.0
04071,19,1.0
04071,1229,1.0
04072,19,1.0
04072,1242,1.0
04073,19,1.0
04073,1242,1.0
04074,19,1.0
04074,1229,1.0
04076,19,1.0
04076,1242,1.0
04079,19,1.0
04079,1229,1.0
04083,19,1.0
04083,1242,1.0
04084,19,1.0
04084,1229,1.0
04085,19,1.0
04085,1229,1.0
04086,19,1.0
04086,1238,1.0
04087,19,1.0
04087,1242,1.0
04088,19,1.0
04088,1235,1.0
04090,19,1.0
04090,1242,1.0
04091,19,1.0
04091,1229,1.0
04092,19,1.0
04092,1229,1.0
04093,19,1.0
04093,1242,1.0
04095,19,1.0
04095,1242,1.0
04096,19,1.0
04096,1229,1.0
04097,19,1.0
04097,1229,1.0
04101,19,1.0
04101,1229,1.0
04102,19,1.0
04102,1229,1.0
04103,19,1.0
04103,1229,1.0
04105,19,1.0
04105,1229,1.0
04106,19,1.0
04106,1229,1.0
04107,19,1.0
04107,1229,1.0
04108,19,1.0
04108,1229,1.0
04109,19,1.0
04109,1229,1.0
04110,19,1.0
04110,1229,1.0
04210,19,1.0
04210,1227,1.0
04216,19,1.0
04216,1235,1.0
04217,19,1.0
04217,1235,1.0
04219,19,1.0
04219,1235,1.0
04220,19,1.0
04220,1235,1.0
04221,19,1.0
04221,1235,1.0
04222,19,1.0
04222,1227,1.0
04224,19,1.0
04224,1230,0.448435
04224,1235,0.551565
04226,19,1.0
04226,1235,1.0
04227,19,1.0
04227,1235,1.0
04231,19,1.0
04231,1235,1.0
04234,19,1.0
04234,1230,1.0
04236,19,1.0
04236,1227,1.0
04237,19,1.0
04237,1235,1.0
04238,19,1.0
04238,1235,1.0
04239,19,1.0
04239,1230,1.0
04240,19,1.0
04240,1227,1.0
04250,19,1.0
04250,1227,1.0
04252,19,1.0
04252,1227,1.0
04253,19,1.0
04253,1227,1.0
04254,19,1.0
04254,1227,1.0
04255,19,1.0
04255,1235,1.0
04256,19,1.0
04256,1227,1.0
04257,19,1.0
04257,1235,1.0
04258,19,1.0
04258,1227,1.0
04259,19,1.0
04259,1232,1.0
04260,19,1.0
04260,1229,1.0
04261,19,1.0
04261,1235,1.0
04263,19,1.0
04263,1227,1.0
04265,19,1.0
04265,1232,1.0
04267,19,1.0
04267,1235,1.0
04268,19,1.0
04268,1235,1.0
04270,19,1.0
04270,1235,1.0
04271,19,1.0
04271,1235,1.0
04274,19,1.0
04274,1227,1.0
04275,19,1.0
04275,1235,1.0
04276,19,1.0
04276,1235,1.0
04280,19,1.0
04280,1227,1.0
04281,19,1.0
04281,1235,1.0
04282,19,1.0
04282,1227,1.0
04284,19,1.0
04284,1232,1.0
04285,19,1.0
04285,1230,1.0
04286,19,1.0
04286,1235,1.0
04287,19,1.0
04287,1238,1.0
04289,19,1.0
04289,1235,1.0
04290,19,1.0
04290,1235,1.0
04292,19,1.0
04292,1235,1.0
04294,19,1.0
04294,1230,1.0
04330,19,1.0
04330,1232,1.0
04341,19,1.0
04341,1234,1.0
04342,19,1.0
04342,1234,1.0
04344,19,1.0
04344,1232,1.0
04345,19,1.0
04345,1232,1.0
04346,19,1.0
04346,1232,1.0
04347,19,1.0
04347,1232,1.0
04348,19,1.0
04348,1234,1.0
04349,19,1.0
04349,1232,1.0
04350,19,1.0
04350,1232,1.0
04351,19,1.0
04351,1232,1.0
04352,19,1.0
04352,1232,1.0
04353,19,1.0
04353,1234,1.0
04354,19,1.0
04354,1240,1.0
04355,19,1.0
04355,1232,1.0
04357,19,1.0
04357,1238,1.0
04358,19,1.0
04358,1232,1.0
04359,19,1.0
04359,1232,1.0
04360,19,1.0
04360,1232,1.0
04363,19,1.0
04363,1232,1.0
04364,19,1.0
04364,1232,1.0
04401,19,1.0
04401,1236,1.0
04406,19,1.0
04406,1237,1.0
04408,19,1.0
04408,1231,1.0
04410,19,1.0
04410,1236,1.0
04411,19,1.0
04411,1236,1.0
04412,19,1.0
04412,1236,1.0
04413,19,1.0
04413,1241,1.0
04414,19,1.0
04414,1237,1.0
04415,19,1.0
04415,1237,1.0
04416,19,1.0
04416,1231,1.0
04417,19,1.0
04417,1236,1.0
04418,19,1.0
04418,1236,1.0
04419,19,1.0
04419,1236,1.0
04421,19,1.0
04421,1231,1.0
04422,19,1.0
04422,1236,1.0
04424,19,1.0
04424,1228,0.479046
04424,1241,0.520954
04426,19,1.0
04426,1237,1.0
04427,19,1.0
04427,1236,1.0
04428,19,1.0
04428,1236,1.0
04429,19,1.0
04429,1231,0.576482
04429,1236,0.423518
04430,19,1.0
04430,1236,1.0
04431,19,1.0
04431,1231,1.0
04434,19,1.0
04434,1236,1.0
04435,19,1.0
04435,1236,1.0
04438,19,1.0
04438,1240,1.0
04441,19,1.0
04441,1237,1.0
04442,19,1.0
04442,1237,1.0
04443,19,1.0
04443,1237,1.0
04444,19,1.0
04444,1236,1.0
04448,19,1.0
04448,1236,1.0
04449,19,1.0
04449,1236,1.0
04450,19,1.0
04450,1236,1.0
04451,19,1.0
04451,1228,0.515907
04451,1236,0.484093
04453,19,1.0
04453,1236,1.0
04454,19,1.0
04454,1241,1.0
04455,19,1.0
04455,1236,1.0
04456,19,1.0
04456,1236,1.0
04457,19,1.0
04457,1236,1.0
04459,19,1.0
04459,1228,0.520122
04459,1236,0.479878
04460,19,1.0
04460,1236,1.0
04461,19,1.0
04461,1236,1.0
04462,19,1.0
04462,1236,0.294582
04462,1237,0.705418
04463,19,1.0
04463,1237,1.0
04464,19,1.0
04464,1237,1.0
04468,19,1.0
04468,1236,1.0
04469,19,1.0
04469,1236,1.0
04471,19,1.0
04471,1228,1.0
04472,19,1.0
04472,1231,1.0
04473,19,1.0
04473,1236,1.0
04474,19,1.0
04474,1236,1.0
04475,19,1.0
04475,1236,1.0
04476,19,1.0
04476,1231,1.0
04478,19,1.0
04478,1237,0.376365
04478,1239,0.623635
04479,19,1.0
04479,1237,1.0
04481,19,1.0
04481,1237,1.0
04485,19,1.0
04485,1237,1.0
04487,19,1.0
04487,1236,1.0
04488,19,1.0
04488,1236,1.0
04489,19,1.0
04489,1236,1.0
04490,19,1.0
04490,1241,1.0
04491,19,1.0
04491,1241,1.0
04492,19,1.0
04492,1241,1.0
04493,19,1.0
04493,1236,1.0
04495,19,1.0
04495,1236,1.0
04496,19,1.0
04496,1240,1.0
04497,19,1.0
04497,1228,0.829754
04497,1236,0.170246
04530,19,1.0
04530,1238,1.0
04535,19,1.0
04535,1234,1.0
04537,19,1.0
04537,1234,1.0
04538,19,1.0
04538,1234,1.0
04539,19,1.0
04539,1234,1.0
04541,19,1.0
04541,1234,1.0
04543,19,1.0
04543,1234,1.0
04544,19,1.0
04544,1234,1.0
04547,19,1.0
04547,1233,1.0
04548,19,1.0
04548,1238,1.0
04551,19,1.0
04551,1234,1.0
04553,19,1.0
04553,1234,1.0
04554,19,1.0
04554,1234,1.0
04555,19,1.0
04555,1234,1.0
04556,19,1.0
04556,1234,1.0
04558,19,1.0
04558,1234,1.0
04562,19,1.0
04562,1238,1.0
04563,19,1.0
04563,1233,1.0
04564,19,1.0
04564,1234,1.0
04568,19,1.0
04568,1234,1.0
04570,19,1.0
04570,1234,1.0
04571,19,1.0
04571,1234,1.0
04572,19,1.0
04572,1234,1.0
04573,19,1.0
04573,1234,1.0
04574,19,1.0
04574,1233,1.0
04575,19,1.0
04575,1234,1.0
04576,19,1.0
04576,1234,1.0
04578,19,1.0
04578,1234,1.0
04579,19,1.0
04579,1238,1.0
04605,19,1.0
04605,1231,1.0
04606,19,1.0
04606,1241,1.0
04607,19,1.0
04607,1231,1.0
04609,19,1.0
04609,1231,1.0
04611,19,1.0
04611,1241,1.0
04612,19,1.0
04612,1231,1.0
04613,19,1.0
04613,1231,1.0
04614,19,1.0
04614,1231,1.0
04616,19,1.0
04616,1231,1.0
04617,19,1.0
04617,1231,1.0
04619,19,1.0
04619,1241,1.0
04622,19,1.0
04622,1231,0.237788
04622,1241,0.762212
04623,19,1.0
04623,1241,1.0
04624,19,1.0
04624,1231,1.0
04625,19,1.0
04625,1231,1.0
04626,19,1.0
04626,1241,1.0
04627,19,1.0
04627,1231,1.0
04628,19,1.0
04628,1241,1.0
04630,19,1.0
04630,1241,1.0
04631,19,1.0
04631,1241,1.0
04634,19,1.0
04634,1231,1.0
04635,19,1.0
04635,1231,1.0
04640,19,1.0
04640,1231,1.0
04642,19,1.0
04642,1231,1.0
04643,19,1.0
04643,1241,1.0
04645,19,1.0
04645,1233,1.0
04646,19,1.0
04646,1231,1.0
04648,19,1.0
04648,1241,1.0
04649,19,1.0
04649,1241,1.0
04650,19,1.0
04650,1231,1.0
04652,19,1.0
04652,1241,1.0
04653,19,1.0
04653,1231,1.0
04654,19,1.0
04654,1241,1.0
04655,19,1.0
04655,1241,1.0
04657,19,1.0
04657,1241,1.0
04658,19,1.0
04658,1241,1.0
04660,19,1.0
04660,1231,1.0
04662,19,1.0
04662,1231,1.0
04664,19,1.0
04664,1231,1.0
04666,19,1.0
04666,1241,1.0
04667,19,1.0
04667,1241,1.0
04668,19,1.0
04668,1241,1.0
04669,19,1.0
04669,1231,1.0
04671,19,1.0
04671,1241,1.0
04673,19,1.0
04673,1231,1.0
04674,19,1.0
04674,1231,1.0
04675,19,1.0
04675,1231,1.0
04676,19,1.0
04676,1231,1.0
04677,19,1.0
04677,1231,1.0
04679,19,1.0
04679,1231,1.0
04680,19,1.0
04680,1241,1.0
04681,19,1.0
04681,1231,1.0
04683,19,1.0
04683,1231,1.0
04684,19,1.0
04684,1231,1.0
04685,19,1.0
04685,1231,1.0
04686,19,1.0
04686,1241,1.0
04691,19,1.0
04691,1241,1.0
04693,19,1.0
04693,1231,1.0
04694,19,1.0
04694,1241,1.0
04730,19,1.0
04730,1228,1.0
04732,19,1.0
04732,1228,0.914789
04732,1237,0.085211
04733,19,1.0
04733,1228,0.765153
04733,1236,0.234847
04734,19,1.0
04734,1228,1.0
04735,19,1.0
04735,1228,1.0
04736,19,1.0
04736,1228,1.0
04737,19,1.0
04737,1228,1.0
04739,19,1.0
04739,1228,1.0
04740,19,1.0
04740,1228,1.0
04742,19,1.0
04742,1228,1.0
04743,19,1.0
04743,1228,1.0
04745,19,1.0
04745,1228,1.0
04746,19,1.0
04746,1228,1.0
04747,19,1.0
04747,1228,1.0
04750,19,1.0
04750,1228,1.0
04756,19,1.0
04756,1228,1.0
04757,19,1.0
04757,1228,1.0
04758,19,1.0
04758,1228,1.0
04760,19,1.0
04760,1228,1.0
04761,19,1.0
04761,1228,1.0
04762,19,1.0
04762,1228,1.0
