zip_census_tabulation_area,zip_code_name,2023_median_family_income,50pct_ami_4_persons,80pct_ami_4_persons,100pct_ami_4_persons,150pct_ami_4_persons,extremely_low_ami_4_persons
94706,"Albany, CA",147900,73950,112150,147900,221850,44350
94707,"Berkeley, CA",147900,73950,112150,147900,221850,44350
94708,"Berkeley, CA",147900,73950,112150,147900,221850,44350
94709,"Berkeley, CA",147900,73950,112150,147900,221850,44350
94710,"Berkeley, CA",147900,73950,112150,147900,221850,44350
94720,"Berkeley, CA",147900,73950,112150,147900,221850,44350
94801,"Richmond, CA",147900,73950,112150,147900,221850,44350
94803,"El Sobrante, CA",147900,73950,112150,147900,221850,44350
94804,"Richmond, CA",147900,73950,112150,147900,221850,44350
94805,"Richmond, CA",147900,73950,112150,147900,221850,44350
94806,"San Pablo, CA",147900,73950,112150,147900,221850,44350
94901,"San Rafael, CA",175000,92900,148650,185800,278700,55750
94903,"San Rafael, CA",175000,92900,148650,185800,278700,55750
94904,"Kentfield, CA",175000,92900,148650,185800,278700,55750
94920,"Tiburon, CA",175000,92900,148650,185800,278700,55750
94922,"Bodega, CA",128100,62900,100650,125800,188700,37750
94923,"Bodega Bay, CA",128100,62900,100650,125800,188700,37750
94924,"Bolinas, CA",175000,92900,148650,185800,278700,55750
94925,"Corte Madera, CA",175000,92900,148650,185800,278700,55750
94928,"Rohnert Park, CA",128100,62900,100650,125800,188700,37750
94929,"Dillon Beach, CA",175000,92900,148650,185800,278700,55750
94930,"Fairfax, CA",175000,92900,148650,185800,278700,55750
94931,"Cotati, CA",128100,62900,100650,125800,188700,37750
94933,"Lagunitas-Forest Knolls, CA",175000,92900,148650,185800,278700,55750
94937,"Inverness, CA",175000,92900,148650,185800,278700,55750
94938,"Lagunitas-Forest Knolls, CA",175000,92900,148650,185800,278700,55750
94939,"Larkspur, CA",175000,92900,148650,185800,278700,55750
94940,"Marshall, CA",175000,92900,148650,185800,278700,55750
94941,"Mill Valley, CA",175000,92900,148650,185800,278700,55750
94945,"Novato, CA",175000,92900,148650,185800,278700,55750
94946,"Nicasio, CA",175000,92900,148650,185800,278700,55750
94947,"Novato, CA",175000,92900,148650,185800,278700,55750
94949,"Novato, CA",175000,92900,148650,185800,278700,55750
94950,"Olema, CA (PO Boxes)",175000,92900,148650,185800,278700,55750
94951,"Penngrove, CA",128100,62900,100650,125800,188700,37750
94952,"Petaluma, CA",128100,62900,100650,125800,188700,37750
94954,"Petaluma, CA",128100,62900,100650,125800,188700,37750
94956,"Point Reyes Station, CA",175000,92900,148650,185800,278700,55750
94957,"Ross, CA",175000,92900,148650,185800,278700,55750
94960,"San Anselmo, CA",175000,92900,148650,185800,278700,55750
94963,"San Geronimo, CA",175000,92900,148650,185800,278700,55750
94964,"San Quentin, CA (PO Boxes)",175000,92900,148650,185800,278700,55750
94965,"Sausalito, CA",175000,92900,148650,185800,278700,55750
94970,"Stinson Beach, CA",175000,92900,148650,185800,278700,55750
94971,"Tomales, CA",175000,92900,148650,185800,278700,55750
94972,"Valley Ford, CA (PO Boxes)",128100,62900,100650,125800,188700,37750
94973,"Woodacre, CA",175000,92900,148650,185800,278700,55750
95002,"San Jose, CA",181300,89200,137100,178400,267600,53500
95003,"Rio del Mar, CA",132800,82350,132100,164700,247050,49400
95004,"Aromas, CA",100400,55650,89050,111300,166950,33400
95005,"Ben Lomond, CA",132800,82350,132100,164700,247050,49400
95006,"Boulder Creek, CA",132800,82350,132100,164700,247050,49400
95007,"Brookdale, CA",132800,82350,132100,164700,247050,49400
95008,"Campbell, CA",181300,89200,137100,178400,267600,53500
95010,"Capitola, CA",132800,82350,132100,164700,247050,49400
95012,"Castroville, CA",100400,60200,96350,120400,180600,36100
95013,"Coyote, CA",181300,89200,137100,178400,267600,53500
95014,"Cupertino, CA",181300,89200,137100,178400,267600,53500
95017,"Davenport, CA",132800,82350,132100,164700,247050,49400
95018,"Felton, CA",132800,82350,132100,164700,247050,49400
95019,"Watsonville, CA",132800,82350,132100,164700,247050,49400
95020,"Gilroy, CA",181300,89200,137100,178400,267600,53500
95023,"Hollister, CA",140200,55650,89050,111300,166950,33400
95030,"Los Gatos, CA",181300,89200,137100,178400,267600,53500
95032,"Los Gatos, CA",181300,89200,137100,178400,267600,53500
95033,"Los Gatos, CA",132800,82350,132100,164700,247050,49400
95035,"Milpitas, CA",181300,89200,137100,178400,267600,53500
95037,"Morgan Hill, CA",181300,89200,137100,178400,267600,53500
95039,"Moss Landing, CA",100400,60200,96350,120400,180600,36100
95041,"Mount Hermon, CA",132800,82350,132100,164700,247050,49400
95043,"Paicines, CA",140200,55650,89050,111300,166950,33400
95045,"San Juan Bautista, CA",140200,55650,89050,111300,166950,33400
95046,"San Martin, CA",181300,89200,137100,178400,267600,53500
95050,"Santa Clara, CA",181300,89200,137100,178400,267600,53500
95051,"Santa Clara, CA",181300,89200,137100,178400,267600,53500
95053,"Santa Clara, CA",181300,89200,137100,178400,267600,53500
95054,"Santa Clara, CA",181300,89200,137100,178400,267600,53500
95060,"Santa Cruz, CA",132800,82350,132100,164700,247050,49400
95062,"Live Oak, CA",132800,82350,132100,164700,247050,49400
95064,"Santa Cruz, CA",132800,82350,132100,164700,247050,49400
95065,"Live Oak, CA",132800,82350,132100,164700,247050,49400
95066,"Scotts Valley, CA",132800,82350,132100,164700,247050,49400
95070,"Saratoga, CA",181300,89200,137100,178400,267600,53500
95073,"Soquel, CA",132800,82350,132100,164700,247050,49400
95075,"Tres Pinos, CA",140200,55650,89050,111300,166950,33400
95076,"Watsonville, CA",100400,60200,96350,120400,180600,36100
95110,"San Jose, CA",181300,89200,137100,178400,267600,53500
95111,"San Jose, CA",181300,89200,137100,178400,267600,53500
95112,"San Jose, CA",181300,89200,137100,178400,267600,53500
95113,"San Jose, CA",181300,89200,137100,178400,267600,53500
95116,"San Jose, CA",181300,89200,137100,178400,267600,53500
95117,"San Jose, CA",181300,89200,137100,178400,267600,53500
95118,"San Jose, CA",181300,89200,137100,178400,267600,53500
95119,"San Jose, CA",181300,89200,137100,178400,267600,53500
95120,"San Jose, CA",181300,89200,137100,178400,267600,53500
95121,"San Jose, CA",181300,89200,137100,178400,267600,53500
95122,"San Jose, CA",181300,89200,137100,178400,267600,53500
95123,"San Jose, CA",181300,89200,137100,178400,267600,53500
95124,"San Jose, CA",181300,89200,137100,178400,267600,53500
95125,"San Jose, CA",181300,89200,137100,178400,267600,53500
95126,"San Jose, CA",181300,89200,137100,178400,267600,53500
95127,"San Jose, CA",181300,89200,137100,178400,267600,53500
95128,"San Jose, CA",181300,89200,137100,178400,267600,53500
95129,"San Jose, CA",181300,89200,137100,178400,267600,53500
95130,"San Jose, CA",181300,89200,137100,178400,267600,53500
95131,"San Jose, CA",181300,89200,137100,178400,267600,53500
95132,"San Jose, CA",181300,89200,137100,178400,267600,53500
95133,"San Jose, CA",181300,89200,137100,178400,267600,53500
95134,"San Jose, CA",181300,89200,137100,178400,267600,53500
95135,"San Jose, CA",181300,89200,137100,178400,267600,53500
95136,"San Jose, CA",181300,89200,137100,178400,267600,53500
95138,"San Jose, CA",181300,89200,137100,178400,267600,53500
95139,"San Jose, CA",181300,89200,137100,178400,267600,53500
95140,"Mount Hamilton, CA",181300,89200,137100,178400,267600,53500
95148,"San Jose, CA",181300,89200,137100,178400,267600,53500
95202,"Stockton, CA",100300,43850,70100,96200,131550,30000
95203,"Stockton, CA",100300,43850,70100,96200,131550,30000
95204,"Stockton, CA",100300,43850,70100,96200,131550,30000
95205,"Stockton, CA",100300,43850,70100,96200,131550,30000
95206,"Stockton, CA",100300,43850,70100,96200,131550,30000
95207,"Stockton, CA",100300,43850,70100,96200,131550,30000
95209,"Stockton, CA",100300,43850,70100,96200,131550,30000
95210,"Stockton, CA",100300,43850,70100,96200,131550,30000
95211,"Stockton, CA",100300,43850,70100,96200,131550,30000
95212,"Stockton, CA",100300,43850,70100,96200,131550,30000
95215,"Stockton, CA",100300,43850,70100,96200,131550,30000
95219,"Stockton, CA",100300,43850,70100,96200,131550,30000
95220,"Acampo, CA",100300,43850,70100,96200,131550,30000
95221,"Altaville, CA",96200,47650,76250,96200,142950,30000
95222,"Angels, CA",96200,47650,76250,96200,142950,30000
95223,"Arnold, CA",96200,44050,70450,96200,132150,30000
95224,"Avery, CA",96200,47650,76250,96200,142950,30000
95225,"Burson, CA (PO Boxes)",96200,47650,76250,96200,142950,30000
95226,"Campo Seco, CA",96200,47650,76250,96200,142950,30000
95227,"Clements, CA (PO Boxes)",100300,43850,70100,96200,131550,30000
95228,"Copperopolis, CA",96200,47650,76250,96200,142950,30000
95230,"Farmington, CA",92600,42200,67500,96200,126600,30000
95231,"French Camp, CA",100300,43850,70100,96200,131550,30000
95232,"Glencoe, CA",96200,47650,76250,96200,142950,30000
95233,"Avery, CA",96200,47650,76250,96200,142950,30000
95236,"Linden, CA",96200,43850,70100,96200,131550,30000
95237,"Lockeford, CA",100300,43850,70100,96200,131550,30000
95240,"Lodi, CA",100300,43850,70100,96200,131550,30000
95242,"Lodi, CA",100300,43850,70100,96200,131550,30000
95245,"Mokelumne Hill, CA",96200,47650,76250,96200,142950,30000
95246,"Mountain Ranch, CA",96200,47650,76250,96200,142950,30000
95247,"Murphys, CA",96200,47650,76250,96200,142950,30000
95248,"Rail Road Flat, CA",96200,47650,76250,96200,142950,30000
95249,"San Andreas, CA",96200,47650,76250,96200,142950,30000
95251,"Vallecito, CA",96200,47650,76250,96200,142950,30000
95252,"Rancho Calaveras, CA",96200,47650,76250,96200,142950,30000
95253,"Victor, CA (PO Boxes)",100300,43850,70100,96200,131550,30000
95254,"Wallace, CA",96200,47650,76250,96200,142950,30000
95255,"West Point, CA",96200,47650,76250,96200,142950,30000
95257,"Wilseyville, CA",96200,47650,76250,96200,142950,30000
95258,"Woodbridge, CA",100300,43850,70100,96200,131550,30000
95301,"Atwater, CA",67400,41250,65950,96200,123750,30000
95303,"Ballico, CA",67400,41250,65950,96200,123750,30000
95304,"Tracy, CA",92600,42200,67500,96200,126600,30000
95305,"Groveland, CA",97700,44050,70450,96200,132150,30000
95306,"Catheys Valley, CA",71200,41250,65950,96200,123750,30000
95307,"Ceres, CA",92600,42200,67500,96200,126600,30000
95309,"Chinese Camp, CA (PO Boxes)",97700,44050,70450,96200,132150,30000
95310,"Columbia, CA",97700,44050,70450,96200,132150,30000
95311,"Coulterville, CA",71200,41250,65950,96200,123750,30000
95312,"Cressey, CA",67400,41250,65950,96200,123750,30000
95313,"Crows Landing, CA",92600,42200,67500,96200,126600,30000
95315,"Delhi, CA",67400,41250,65950,96200,123750,30000
95316,"Denair, CA",67400,41250,65950,96200,123750,30000
95317,"El Nido, CA",67400,41250,65950,96200,123750,30000
95318,"El Portal, CA",71200,41250,65950,96200,123750,30000
95319,"Empire, CA",92600,42200,67500,96200,126600,30000
95320,"Escalon, CA",100300,43850,70100,96200,131550,30000
95321,"Pine Mountain Lake, CA",71200,41250,65950,96200,123750,30000
95322,"Gustine, CA",67400,41250,65950,96200,123750,30000
95323,"Hickman, CA",92600,42200,67500,96200,126600,30000
95324,"Hilmar-Irwin, CA",67400,41250,65950,96200,123750,30000
95325,"Hornitos, CA",71200,41250,65950,96200,123750,30000
95326,"Hughson, CA",92600,42200,67500,96200,126600,30000
95327,"Jamestown, CA",97700,44050,70450,96200,132150,30000
95328,"Keyes, CA",92600,42200,67500,96200,126600,30000
95329,"La Grange, CA",71200,41250,65950,96200,123750,30000
95330,"Lathrop, CA",100300,43850,70100,96200,131550,30000
95333,"Le Grand, CA",67400,41250,65950,96200,123750,30000
95334,"Livingston, CA",67400,41250,65950,96200,123750,30000
95335,"Cold Springs, CA",97700,44050,70450,96200,132150,30000
95336,"Manteca, CA",100300,43850,70100,96200,131550,30000
95337,"Manteca, CA",100300,43850,70100,96200,131550,30000
95338,"Mariposa, CA",71200,41250,65950,96200,123750,30000
95340,"Merced, CA",67400,41250,65950,96200,123750,30000
95341,"Merced, CA",67400,41250,65950,96200,123750,30000
95345,"Midpines, CA",71200,41250,65950,96200,123750,30000
95346,"Mi-Wuk Village, CA",97700,44050,70450,96200,132150,30000
95348,"Merced, CA",67400,41250,65950,96200,123750,30000
95350,"Modesto, CA",92600,42200,67500,96200,126600,30000
95351,"Modesto, CA",92600,42200,67500,96200,126600,30000
95354,"Modesto, CA",92600,42200,67500,96200,126600,30000
95355,"Modesto, CA",92600,42200,67500,96200,126600,30000
95356,"Modesto, CA",92600,42200,67500,96200,126600,30000
95357,"Modesto, CA",92600,42200,67500,96200,126600,30000
95358,"Modesto, CA",92600,42200,67500,96200,126600,30000
95360,"Newman, CA",67400,41250,65950,96200,123750,30000
95361,"Oakdale, CA",92600,42200,67500,96200,126600,30000
95363,"Patterson, CA",92600,42200,67500,96200,126600,30000
95364,"Pinecrest, CA (PO Boxes)",97700,44050,70450,96200,132150,30000
95365,"Planada, CA",67400,41250,65950,96200,123750,30000
95366,"Ripon, CA",100300,43850,70100,96200,131550,30000
95367,"Riverbank, CA",92600,42200,67500,96200,126600,30000
95368,"Salida, CA",92600,42200,67500,96200,126600,30000
95369,"Snelling, CA",67400,41250,65950,96200,123750,30000
95370,"Sonora, CA",97700,44050,70450,96200,132150,30000
95372,"Soulsbyville, CA",97700,44050,70450,96200,132150,30000
95374,"Stevinson, CA",67400,41250,65950,96200,123750,30000
95375,"Strawberry, CA",97700,44050,70450,96200,132150,30000
95376,"Tracy, CA",100300,43850,70100,96200,131550,30000
95377,"Tracy, CA",100300,43850,70100,96200,131550,30000
95379,"Tuolumne, CA",97700,44050,70450,96200,132150,30000
95380,"Turlock, CA",67400,41250,65950,96200,123750,30000
95382,"Turlock, CA",92600,42200,67500,96200,126600,30000
95383,"Twain Harte, CA",97700,44050,70450,96200,132150,30000
95385,"Vernalis, CA",92600,42200,67500,96200,126600,30000
95386,"Waterford, CA",92600,42200,67500,96200,126600,30000
95387,"Westley, CA",92600,42200,67500,96200,126600,30000
95388,"Winton, CA",67400,41250,65950,96200,123750,30000
95389,"Yosemite Valley, CA",71200,41250,65950,96200,123750,30000
95391,"Mountain House, CA",100300,43850,70100,96200,131550,30000
95401,"Santa Rosa, CA",128100,62900,100650,125800,188700,37750
95403,"Santa Rosa, CA",128100,62900,100650,125800,188700,37750
95404,"Santa Rosa, CA",128100,62900,100650,125800,188700,37750
95405,"Santa Rosa, CA",128100,62900,100650,125800,188700,37750
95407,"Santa Rosa, CA",128100,62900,100650,125800,188700,37750
95409,"Santa Rosa, CA",128100,62900,100650,125800,188700,37750
95410,"Albion, CA",89700,42500,68000,96200,127500,30000
95412,"Annapolis, CA",128100,62900,100650,125800,188700,37750
95415,"Boonville, CA",89700,42500,68000,96200,127500,30000
95417,"Branscomb, CA",89700,42500,68000,96200,127500,30000
95419,"Camp Meeker, CA (PO Boxes)",128100,62900,100650,125800,188700,37750
95420,"Caspar, CA",89700,42500,68000,96200,127500,30000
95421,"Cazadero, CA",128100,62900,100650,125800,188700,37750
95422,"Clearlake, CA",83800,41250,65950,96200,123750,30000
95423,"Clearlake Oaks, CA",83800,41250,65950,96200,123750,30000
95425,"Cloverdale, CA",89700,42500,68000,96200,127500,30000
95426,"Cobb, CA",83800,41250,65950,96200,123750,30000
95427,"Comptche, CA (PO Boxes)",89700,42500,68000,96200,127500,30000
95428,"Covelo, CA",89700,42500,68000,96200,127500,30000
95429,"Dos Rios, CA",89700,42500,68000,96200,127500,30000
95430,"Duncans Mills, CA (PO Boxes)",128100,62900,100650,125800,188700,37750
95432,"Elk, CA",89700,42500,68000,96200,127500,30000
95435,"Finley, CA (PO Boxes)",83800,41250,65950,96200,123750,30000
95436,"Forestville, CA",128100,62900,100650,125800,188700,37750
95437,"Fort Bragg, CA",89700,42500,68000,96200,127500,30000
95439,"Fulton, CA",128100,62900,100650,125800,188700,37750
95441,"Geyserville, CA",128100,62900,100650,125800,188700,37750
95442,"Glen Ellen, CA",128100,62900,100650,125800,188700,37750
95443,"Glenhaven, CA",83800,41250,65950,96200,123750,30000
95444,"Graton, CA",128100,62900,100650,125800,188700,37750
95445,"Gualala, CA",89700,42500,68000,96200,127500,30000
95446,"Guerneville, CA",128100,62900,100650,125800,188700,37750
95448,"Healdsburg, CA",128100,62900,100650,125800,188700,37750
95449,"Hopland, CA",89700,42500,68000,96200,127500,30000
95450,"Timber Cove, CA",128100,62900,100650,125800,188700,37750
95451,"Kelseyville, CA",83800,41250,65950,96200,123750,30000
95452,"Kenwood, CA",128100,62900,100650,125800,188700,37750
95453,"Lakeport, CA",83800,41250,65950,96200,123750,30000
95454,"Laytonville, CA",89700,42500,68000,96200,127500,30000
95456,"Little River, CA",89700,42500,68000,96200,127500,30000
95457,"Lower Lake, CA",83800,41250,65950,96200,123750,30000
95458,"Lucerne, CA",83800,41250,65950,96200,123750,30000
95459,"Manchester, CA",89700,42500,68000,96200,127500,30000
95460,"Mendocino, CA",89700,42500,68000,96200,127500,30000
95461,"Middletown, CA",83800,41250,65950,96200,123750,30000
95462,"Monte Rio, CA",128100,62900,100650,125800,188700,37750
95463,"Navarro, CA",89700,42500,68000,96200,127500,30000
95464,"Nice, CA",83800,41250,65950,96200,123750,30000
95465,"Occidental, CA",128100,62900,100650,125800,188700,37750
95466,"Philo, CA",89700,42500,68000,96200,127500,30000
95467,"Hidden Valley Lake, CA",83800,41250,65950,96200,123750,30000
95468,"Point Arena, CA",89700,42500,68000,96200,127500,30000
95469,"Potter Valley, CA",83800,41250,65950,96200,123750,30000
95470,"Redwood Valley, CA",89700,42500,68000,96200,127500,30000
95471,"Guerneville, CA",128100,62900,100650,125800,188700,37750
95472,"Sebastopol, CA",128100,62900,100650,125800,188700,37750
95476,"Sonoma, CA",128100,62900,100650,125800,188700,37750
95480,"Stewarts Point, CA (PO Boxes)",128100,62900,100650,125800,188700,37750
95482,"Ukiah, CA",89700,42500,68000,96200,127500,30000
95485,"Upper Lake, CA",83800,41250,65950,96200,123750,30000
95486,"Monte Rio, CA",128100,62900,100650,125800,188700,37750
95488,"Westport, CA",89700,42500,68000,96200,127500,30000
95490,"Willits, CA",89700,42500,68000,96200,127500,30000
95492,"Windsor, CA",128100,62900,100650,125800,188700,37750
95493,"Witter Springs, CA",83800,41250,65950,96200,123750,30000
95494,"Yorkville, CA",89700,42500,68000,96200,127500,30000
95497,"Sea Ranch, CA",128100,62900,100650,125800,188700,37750
